topic	year	vocabulary	man_woman	man_leader	man_manager	man_father	man_mother	man_strong	man_weak	woman_woman	woman_leader	woman_manager	woman_father	woman_mother	woman_strong	woman_weak	he_woman	he_leader	he_manager	he_father	he_mother	he_strong	he_weak	she_woman	she_leader	she_manager	she_father	she_mother	she_strong	she_weak
Science	1991	9648	0.963482367761	0.831750068052	0.742340431244	0.927175406558	0.887128326233	0.885963278498	0.822893062605	1.0	0.775878051208	0.682443341766	0.946450047355	0.899546295986	0.90247227813	0.842858209468	0.586527970721	0.389618675627	0.265861789377	0.463779907829	0.381947724104	0.430537212848	0.323062384233	0.669636720193	0.425324792815	0.294273024267	0.546003354165	0.451133408947	0.521362437852	0.390185372466
Science	1992	9480	0.945905938782	0.689126181905	0.813458694864	0.944990990603	0.925119072296	0.931760692569	0.881994253307	1.0	0.812460959433	0.928998410681	0.968648566502	0.98734085872	0.948141194305	0.950516856314	0.456042045085	0.33279323939	0.345256670712	0.515867618264	0.456761424886	0.480348333482	0.396249873858	0.573091920269	0.411073606613	0.437750942719	0.607185134047	0.588753227401	0.615968970581	0.534422998173
Science	1993	10065	0.945535742098	0.897533778597	0.871103197271	0.934423408958	0.930894321815	0.903041771148	0.903916589918	1.0	0.78495401602	0.740149548293	0.854279745429	0.889313915257	0.904400399951	0.865816567899	0.616277465624	0.403975509382	0.241045265032	0.424104607345	0.5563775878	0.468844229426	0.333664040146	0.666977338054	0.425775221363	0.251107110511	0.449063887393	0.571549108176	0.509984142797	0.36153293735
Science	1994	10488	0.94182669914	0.760708270745	0.791455392207	0.816253121492	0.896272610915	0.902259029736	0.813712403356	1.0	0.778351833667	0.856509028467	0.880369829926	0.955825051345	0.914549850074	0.862698518572	0.536078631873	0.389003648671	0.421401409767	0.581109922178	0.579903788266	0.396279249064	0.200202051823	0.579386131904	0.360777018342	0.461904229046	0.580157169176	0.603112925305	0.450405096502	0.253523146061
Science	1995	10469	0.958499072502	0.727018767079	0.712195473167	0.833203488057	0.891776298861	0.860666092187	0.75730090625	1.0	0.781664003508	0.791553046434	0.883648352857	0.925201763257	0.915852007942	0.823931916048	0.595335723339	0.377388492698	0.348631941216	0.476442403936	0.501555877637	0.46257766107	0.328502562287	0.660255009557	0.380643579754	0.366116313597	0.509288199321	0.55147347779	0.525806322883	0.415138948616
Science	1996	10380	0.970524124201	0.91878586638	0.872944607408	0.966390432067	0.952116225396	0.861162548303	0.878805380798	1.0	0.857405637624	0.821412715045	0.918877367979	0.936626553573	0.869378601549	0.8877439192	0.569756046761	0.365746466188	0.272258725491	0.471319528562	0.415359249347	0.395291647004	0.390783729013	0.611104544646	0.362602702175	0.302052331388	0.495416218081	0.478870324401	0.469679950497	0.470241278932
Science	1997	10435	0.951200062859	0.782922326868	0.835627859214	0.966643283416	0.973435147849	0.886817388118	0.864313349508	1.0	0.659430338413	0.707130766898	0.875526920567	0.938229474487	0.87499752187	0.821784731681	0.624765269045	0.300121370556	0.441931277282	0.615681879325	0.661976483808	0.406496386028	0.323744887461	0.649704619605	0.267683391014	0.41623677435	0.617539880095	0.659845322984	0.431836997755	0.353524752165
Science	1998	11322	0.92926177456	0.742063764396	0.746095402609	0.846879376801	0.864744185188	0.778517367291	0.67203643105	1.0	0.591335076857	0.600255652599	0.741406983464	0.835250062121	0.76284861653	0.663585757367	0.675758584818	0.394178942989	0.458735760745	0.534619756751	0.581823146719	0.480877927036	0.290799112893	0.755151967288	0.35762945153	0.428711321426	0.509131537867	0.574557197077	0.472217653502	0.313459782844
Science	1999	9519	0.960951172193	0.793927415605	0.8821396712	0.953953033742	0.969967329039	0.944615631829	0.899744785424	1.0	0.804235217116	0.845997598593	0.964546351389	0.977529194278	0.91460416173	0.904761496407	0.489007875112	0.333052405875	0.48877740437	0.567920608142	0.566863884818	0.459028855395	0.307618333028	0.547375393982	0.35402337711	0.505904816517	0.611480921493	0.630380037217	0.535044384201	0.366965236765
Science	2000	11165	0.942342941296	0.654284417693	0.567197516695	0.857921077501	0.907122932086	0.658313089353	0.671965082805	1.0	0.70896448467	0.629467236442	0.887625559154	0.911710331268	0.749868801092	0.776412921257	0.596772939206	0.270737363416	0.345248813196	0.518685299592	0.5648031373	0.351527616162	0.325625764257	0.667965181304	0.245909952729	0.295351384737	0.546436100133	0.615294794931	0.356686717397	0.353749122213
Science	2001	14522	0.915188323781	0.554480570211	0.438832803327	0.752121607239	0.785764952573	0.33390411019	0.363610339361	1.0	0.594080448685	0.482889657297	0.760034954343	0.79077599646	0.395651191164	0.482548342948	0.476139901949	0.284526012487	0.17833887514	0.583706572223	0.656858543056	0.220459584365	0.187216210399	0.56419503031	0.272815475681	0.155093979192	0.631063070339	0.739686261662	0.210875530252	0.220942913299
Science	2002	15567	0.923902720766	0.497486361324	0.345973184675	0.722593570368	0.832470925858	0.423129197598	0.45284371606	1.0	0.4361529349	0.273672836992	0.669812018389	0.831293591974	0.511505189858	0.564098271104	0.472013369422	0.334267802374	0.262879879667	0.472135850419	0.576369686612	0.311722387211	0.190130149423	0.617863936924	0.252931629769	0.181440447062	0.547165030674	0.72300262788	0.313307075157	0.238171235607
Science	2003	14862	0.911224760836	0.572238150284	0.435503019623	0.750949135202	0.813366853189	0.461631102871	0.47198089504	1.0	0.691857738512	0.614342279582	0.783459615891	0.844413559147	0.520895104192	0.583588956286	0.45612726346	0.220038457026	0.135548941441	0.466438700756	0.525310020629	0.295164171631	0.303975717347	0.546835776096	0.191027630364	0.125118863885	0.512308208713	0.599770021369	0.28197964278	0.284348006678
Science	2004	14055	0.929920991178	0.531497778565	0.416655411507	0.771101677364	0.822383121464	0.496362407156	0.556969555078	1.0	0.627464388503	0.478582136969	0.748082271862	0.822348488896	0.628700635172	0.704572600086	0.485620113513	0.314091142229	0.330060490629	0.608104852746	0.589615881339	0.277768791562	0.338323645045	0.582137168489	0.286074213955	0.289846053433	0.6780492812	0.654272009783	0.269387669765	0.345681436261
Science	2005	12730	0.945515979884	0.66014811273	0.578219508529	0.849264797964	0.837352969959	0.647281691999	0.695785932928	1.0	0.782673510181	0.69806382403	0.857830252129	0.836167510382	0.698547688133	0.764070163534	0.531772057143	0.325845632635	0.286351602592	0.627392958034	0.656198538037	0.340215578952	0.362679651913	0.594872672243	0.311463594984	0.275541393518	0.685156241416	0.739116259935	0.322192356225	0.355400579315
Science	2006	12500	0.959972865491	0.6949851418	0.632407828113	0.83400244727	0.882750111784	0.756480894726	0.701144727644	1.0	0.684095434629	0.625395814256	0.877431255442	0.937744632376	0.711639488796	0.649646232941	0.579999571086	0.251646300823	0.298768144181	0.534733926411	0.588476831675	0.33980825443	0.290177536975	0.644630334788	0.223082916816	0.264102809671	0.565829806568	0.653368319037	0.381041647431	0.325787117615
